"Tagtyp_Id";"Linien_Id";"Linienname";"Plan_Fahrt_Id";"Richtung";"Sequenz";"Haltestellen_Id";"Nach_Hst_Id";"FZ_AB";"Anzahl_Messungen";"Einsteiger";"Aussteiger";"Besetzung";"Distanz";"Tage_DTV";"Tage_DWV";"Tage_SA";"Tage_SO";"Nachtnetz";"Tage_SA_N";"Tage_SO_N";"ID_Abschnitt"
15;62;"705";93709;1;8;575;576;"15:53:18";2;0.50;0.00;9.00;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";93709;1;9;576;;"15:55:54";2;0.00;9.00;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";90643;1;1;585;584;"18:41:00";8;3.00;0.00;3.00;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;62;"705";90643;1;2;584;513;"18:42:30";8;0.87;0.00;3.87;386;100.40;100.40;0.00;0.00;0;0;0;58400513
15;62;"705";90643;1;3;513;512;"18:43:06";8;0.50;0.00;4.37;984;100.40;100.40;0.00;0.00;0;0;0;51300512
15;62;"705";90643;1;4;512;511;"18:44:42";8;0.50;0.00;4.87;570;100.40;100.40;0.00;0.00;0;0;0;51200511
15;62;"705";90643;1;5;511;451;"18:46:06";8;0.25;0.00;5.12;609;100.40;100.40;0.00;0.00;0;0;0;51100451
15;62;"705";90643;1;6;451;574;"18:47:54";8;2.25;1.37;6.00;524;100.40;100.40;0.00;0.00;0;0;0;45100574
15;62;"705";90643;1;7;574;575;"18:49:12";8;1.12;0.50;6.62;900;100.40;100.40;0.00;0.00;0;0;0;57400575
15;62;"705";90643;1;8;575;576;"18:50:54";8;0.00;0.12;6.50;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";90643;1;9;576;;"18:53:30";8;0.00;6.50;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";92269;1;1;585;584;"19:15:00";9;2.77;0.00;2.77;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;62;"705";92269;1;2;584;513;"19:16:30";9;1.77;0.11;4.44;386;100.40;100.40;0.00;0.00;0;0;0;58400513
15;62;"705";92269;1;3;513;512;"19:17:06";9;0.11;0.00;4.55;984;100.40;100.40;0.00;0.00;0;0;0;51300512
15;62;"705";92269;1;4;512;511;"19:18:42";9;0.00;0.22;4.33;570;100.40;100.40;0.00;0.00;0;0;0;51200511
15;62;"705";92269;1;5;511;451;"19:20:06";9;0.22;0.11;4.44;609;100.40;100.40;0.00;0.00;0;0;0;51100451
15;62;"705";92269;1;6;451;574;"19:21:54";9;1.33;1.22;4.55;524;100.40;100.40;0.00;0.00;0;0;0;45100574
15;62;"705";92269;1;7;574;575;"19:23:12";9;0.66;0.33;4.88;900;100.40;100.40;0.00;0.00;0;0;0;57400575
15;62;"705";92269;1;8;575;576;"19:24:54";9;0.22;0.33;4.77;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";92269;1;9;576;;"19:27:30";9;0.00;4.77;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";93205;1;1;585;584;"19:39:00";9;1.33;0.00;1.33;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;62;"705";93205;1;2;584;513;"19:40:30";9;1.77;0.00;3.11;386;100.40;100.40;0.00;0.00;0;0;0;58400513
15;62;"705";93205;1;3;513;512;"19:41:06";9;0.00;0.00;3.11;984;100.40;100.40;0.00;0.00;0;0;0;51300512
15;62;"705";93205;1;4;512;511;"19:42:42";9;0.00;0.00;3.11;570;100.40;100.40;0.00;0.00;0;0;0;51200511
15;62;"705";93205;1;5;511;451;"19:44:06";9;0.00;0.11;3.00;609;100.40;100.40;0.00;0.00;0;0;0;51100451
15;62;"705";93205;1;6;451;574;"19:45:54";9;2.11;2.33;2.77;524;100.40;100.40;0.00;0.00;0;0;0;45100574
15;62;"705";93205;1;7;574;575;"19:47:12";9;0.88;0.11;3.55;900;100.40;100.40;0.00;0.00;0;0;0;57400575
15;62;"705";93205;1;8;575;576;"19:48:54";9;0.00;0.22;3.33;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";93205;1;9;576;;"19:51:30";9;0.00;3.33;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";92233;1;1;585;584;"20:09:00";3;1.33;0.00;1.33;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;62;"705";92233;1;2;584;513;"20:10:24";3;3.33;0.00;4.66;386;100.40;100.40;0.00;0.00;0;0;0;58400513
15;62;"705";92233;1;3;513;512;"20:11:00";3;0.00;0.00;4.66;984;100.40;100.40;0.00;0.00;0;0;0;51300512
15;62;"705";92233;1;4;512;511;"20:12:24";3;0.00;0.00;4.66;570;100.40;100.40;0.00;0.00;0;0;0;51200511
15;62;"705";92233;1;5;511;451;"20:13:30";3;0.00;0.00;4.66;609;100.40;100.40;0.00;0.00;0;0;0;51100451
15;62;"705";92233;1;6;451;574;"20:15:00";3;2.66;3.33;4.00;524;100.40;100.40;0.00;0.00;0;0;0;45100574
15;62;"705";92233;1;7;574;575;"20:16:06";3;1.00;0.00;5.00;900;100.40;100.40;0.00;0.00;0;0;0;57400575
15;62;"705";92233;1;8;575;576;"20:17:36";3;0.00;0.33;4.66;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";92233;1;9;576;;"20:20:06";3;0.00;4.66;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";93683;1;1;585;584;"20:39:00";8;0.50;0.00;0.50;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;62;"705";93683;1;2;584;513;"20:40:24";8;1.00;0.00;1.50;386;100.40;100.40;0.00;0.00;0;0;0;58400513
15;62;"705";93683;1;3;513;512;"20:41:00";8;0.12;0.00;1.62;984;100.40;100.40;0.00;0.00;0;0;0;51300512
15;62;"705";93683;1;4;512;511;"20:42:24";8;0.00;0.00;1.62;570;100.40;100.40;0.00;0.00;0;0;0;51200511
15;62;"705";93683;1;5;511;451;"20:43:30";8;0.25;0.12;1.75;609;100.40;100.40;0.00;0.00;0;0;0;51100451
15;62;"705";93683;1;6;451;574;"20:45:00";8;1.12;1.25;1.62;524;100.40;100.40;0.00;0.00;0;0;0;45100574
15;62;"705";93683;1;7;574;575;"20:46:06";8;1.12;0.12;2.62;900;100.40;100.40;0.00;0.00;0;0;0;57400575
15;62;"705";93683;1;8;575;576;"20:47:36";8;0.12;0.12;2.62;1273;100.40;100.40;0.00;0.00;0;0;0;57500576
15;62;"705";93683;1;9;576;;"20:50:06";8;0.00;2.62;;;100.40;100.40;0.00;0.00;0;0;0;57600000
15;62;"705";90620;2;1;576;575;"09:02:00";8;4.62;0.00;4.62;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";90620;2;2;575;574;"09:04:30";8;0.00;0.25;4.37;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";90620;2;3;574;451;"09:06:00";8;0.25;2.62;2.00;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";90620;2;4;451;511;"09:07:54";8;1.62;1.50;2.12;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";90620;2;5;511;512;"09:09:18";8;0.00;0.12;2.00;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";90620;2;6;512;513;"09:10:36";8;0.00;0.25;1.75;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";90620;2;7;513;584;"09:12:00";8;0.12;0.00;1.87;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";90620;2;8;584;585;"09:12:48";8;0.12;1.00;1.00;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";90620;2;9;585;;"09:14:18";8;0.00;1.00;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";92246;2;1;576;575;"09:32:00";3;2.66;0.00;2.66;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";92246;2;2;575;574;"09:34:30";3;0.66;0.00;3.33;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";92246;2;3;574;451;"09:36:00";3;0.00;0.33;3.00;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";92246;2;4;451;511;"09:37:54";3;2.00;2.33;2.66;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";92246;2;5;511;512;"09:39:18";3;0.00;0.00;2.66;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";92246;2;6;512;513;"09:40:36";3;0.00;0.00;2.66;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";92246;2;7;513;584;"09:42:00";3;0.00;0.33;2.33;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";92246;2;8;584;585;"09:42:48";3;0.66;2.33;0.66;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";92246;2;9;585;;"09:44:18";3;0.00;0.66;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";95395;2;1;576;575;"10:02:00";7;4.57;0.00;4.57;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";95395;2;2;575;574;"10:04:30";7;0.42;0.14;4.85;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";95395;2;3;574;451;"10:06:00";7;0.28;1.42;3.71;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";95395;2;4;451;511;"10:07:54";7;1.57;2.00;3.28;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";95395;2;5;511;512;"10:09:18";7;0.14;0.00;3.42;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";95395;2;6;512;513;"10:10:36";7;0.14;0.00;3.57;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";95395;2;7;513;584;"10:12:00";7;0.14;0.28;3.42;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";95395;2;8;584;585;"10:12:48";7;0.42;1.85;2.00;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";95395;2;9;585;;"10:14:18";7;0.00;2.00;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";91873;2;1;576;575;"10:32:00";6;4.83;0.00;4.83;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";91873;2;2;575;574;"10:34:30";6;0.00;0.33;4.50;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";91873;2;3;574;451;"10:36:00";6;0.00;0.33;4.16;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";91873;2;4;451;511;"10:37:54";6;1.00;3.16;2.00;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";91873;2;5;511;512;"10:39:18";6;0.00;0.00;2.00;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";91873;2;6;512;513;"10:40:36";6;0.00;0.16;1.83;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";91873;2;7;513;584;"10:42:00";6;0.00;0.16;1.66;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";91873;2;8;584;585;"10:42:48";6;0.00;1.16;0.50;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";91873;2;9;585;;"10:44:18";6;0.00;0.50;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";93698;2;1;576;575;"11:02:00";8;3.50;0.00;3.50;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";93698;2;2;575;574;"11:04:30";8;0.12;0.25;3.37;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";93698;2;3;574;451;"11:06:00";8;0.00;0.37;3.00;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";93698;2;4;451;511;"11:07:54";8;0.87;1.50;2.37;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";93698;2;5;511;512;"11:09:18";8;0.00;0.37;2.00;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";93698;2;6;512;513;"11:10:36";8;0.12;0.62;1.50;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";93698;2;7;513;584;"11:12:00";8;0.00;0.00;1.50;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";93698;2;8;584;585;"11:12:48";8;0.37;0.87;1.00;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";93698;2;9;585;;"11:14:18";8;0.00;1.00;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";90626;2;1;576;575;"11:32:00";9;4.44;0.00;4.44;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";90626;2;2;575;574;"11:34:30";9;0.11;0.11;4.44;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";90626;2;3;574;451;"11:36:00";9;0.11;0.11;4.44;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";90626;2;4;451;511;"11:37:54";9;3.22;3.22;4.44;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";90626;2;5;511;512;"11:39:18";9;0.00;0.33;4.11;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";90626;2;6;512;513;"11:40:36";9;0.00;0.00;4.11;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";90626;2;7;513;584;"11:42:00";9;0.00;0.11;4.00;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";90626;2;8;584;585;"11:42:48";9;0.55;2.44;2.11;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";90626;2;9;585;;"11:44:18";9;0.00;2.11;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";92252;2;1;576;575;"12:02:00";0;5.72;0.00;5.72;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";92252;2;2;575;574;"12:04:30";0;0.10;0.10;5.72;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";92252;2;3;574;451;"12:06:00";0;0.05;0.23;5.54;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";92252;2;4;451;511;"12:07:54";0;2.70;3.74;4.49;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";92252;2;5;511;512;"12:09:18";0;0.09;0.16;4.41;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";92252;2;6;512;513;"12:10:36";0;0.00;0.18;4.23;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";92252;2;7;513;584;"12:12:00";0;0.00;0.28;3.95;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";92252;2;8;584;585;"12:12:48";0;0.64;2.76;1.82;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";92252;2;9;585;;"12:14:18";0;0.00;1.82;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";95401;2;1;576;575;"12:32:00";11;7.00;0.00;7.00;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";95401;2;2;575;574;"12:34:30";11;0.09;0.09;7.00;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";95401;2;3;574;451;"12:36:00";11;0.00;0.36;6.63;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";95401;2;4;451;511;"12:37:54";11;2.18;4.27;4.54;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";95401;2;5;511;512;"12:39:18";11;0.18;0.00;4.72;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";95401;2;6;512;513;"12:40:36";11;0.00;0.36;4.36;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";95401;2;7;513;584;"12:42:00";11;0.00;0.45;3.90;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";95401;2;8;584;585;"12:42:48";11;0.72;3.09;1.54;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";95401;2;9;585;;"12:44:18";11;0.00;1.54;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";91879;2;1;576;575;"13:02:00";6;6.00;0.00;6.00;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";91879;2;2;575;574;"13:04:30";6;0.33;0.16;6.16;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";91879;2;3;574;451;"13:06:00";6;0.83;0.33;6.66;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";91879;2;4;451;511;"13:07:54";6;10.00;3.66;13.00;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";91879;2;5;511;512;"13:09:18";6;0.50;0.33;13.16;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";91879;2;6;512;513;"13:10:36";6;0.00;0.50;12.66;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";91879;2;7;513;584;"13:12:00";6;0.00;0.33;12.33;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";91879;2;8;584;585;"13:12:48";6;0.16;10.50;2.00;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";91879;2;9;585;;"13:14:18";6;0.00;2.00;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";93704;2;1;576;575;"13:32:00";9;8.66;0.00;8.66;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";93704;2;2;575;574;"13:34:30";9;0.00;0.22;8.44;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";93704;2;3;574;451;"13:36:00";9;0.33;1.11;7.66;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";93704;2;4;451;511;"13:37:54";9;24.55;2.22;30.00;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";93704;2;5;511;512;"13:39:18";9;3.00;0.44;32.55;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";93704;2;6;512;513;"13:40:36";9;0.22;0.11;32.66;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";93704;2;7;513;584;"13:42:00";9;0.00;0.22;32.44;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";93704;2;8;584;585;"13:42:48";9;1.77;27.66;6.55;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";93704;2;9;585;;"13:44:18";9;0.00;6.55;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";90632;2;1;576;575;"14:02:00";5;8.00;0.00;8.00;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";90632;2;2;575;574;"14:04:30";5;0.20;0.60;7.60;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";90632;2;3;574;451;"14:06:00";5;0.40;0.20;7.80;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";90632;2;4;451;511;"14:07:54";5;5.00;4.40;8.40;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";90632;2;5;511;512;"14:09:18";5;0.20;0.40;8.20;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";90632;2;6;512;513;"14:10:36";5;0.40;0.20;8.40;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";90632;2;7;513;584;"14:12:00";5;0.00;0.00;8.40;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";90632;2;8;584;585;"14:12:48";5;0.40;6.40;2.40;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";90632;2;9;585;;"14:14:18";5;0.00;2.40;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";92258;2;1;576;575;"14:32:00";8;5.12;0.00;5.12;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";92258;2;2;575;574;"14:34:30";8;0.25;0.50;4.87;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";92258;2;3;574;451;"14:36:00";8;0.12;0.62;4.37;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";92258;2;4;451;511;"14:37:54";8;3.25;3.00;4.62;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";92258;2;5;511;512;"14:39:18";8;0.00;0.12;4.50;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";92258;2;6;512;513;"14:40:36";8;0.00;0.00;4.50;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";92258;2;7;513;584;"14:42:00";8;0.00;0.00;4.50;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";92258;2;8;584;585;"14:42:48";8;0.37;2.62;2.25;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";92258;2;9;585;;"14:44:18";8;0.00;2.25;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";95407;2;1;576;575;"15:02:00";3;7.33;0.00;7.33;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";95407;2;2;575;574;"15:04:30";3;0.33;0.00;7.66;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";95407;2;3;574;451;"15:06:00";3;0.66;0.00;8.33;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";95407;2;4;451;511;"15:07:54";3;2.66;2.66;8.33;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";95407;2;5;511;512;"15:09:18";3;0.00;0.00;8.33;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";95407;2;6;512;513;"15:10:36";3;0.00;0.00;8.33;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";95407;2;7;513;584;"15:12:00";3;0.00;0.66;7.66;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";95407;2;8;584;585;"15:12:48";3;1.33;4.33;4.66;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";95407;2;9;585;;"15:14:18";3;0.00;4.66;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";91885;2;1;576;575;"15:32:00";5;9.40;0.00;9.40;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";91885;2;2;575;574;"15:34:30";5;1.00;0.20;10.20;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";91885;2;3;574;451;"15:36:00";5;1.00;0.80;10.40;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";91885;2;4;451;511;"15:37:54";5;2.00;5.40;7.00;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";91885;2;5;511;512;"15:39:18";5;0.00;0.00;7.00;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";91885;2;6;512;513;"15:40:36";5;0.00;0.40;6.60;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";91885;2;7;513;584;"15:42:00";5;0.00;0.20;6.40;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";91885;2;8;584;585;"15:42:48";5;0.80;3.80;3.40;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";91885;2;9;585;;"15:44:18";5;0.00;3.40;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";90644;2;1;576;575;"19:06:00";5;11.80;0.00;11.80;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";90644;2;2;575;574;"19:08:12";5;0.40;0.00;12.20;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";90644;2;3;574;451;"19:09:42";5;0.60;1.00;11.80;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";90644;2;4;451;511;"19:11:54";5;4.80;5.60;11.00;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";90644;2;5;511;512;"19:13:48";5;0.00;0.20;10.80;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";90644;2;6;512;513;"19:15:12";5;0.00;0.60;10.20;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";90644;2;7;513;584;"19:16:36";5;0.00;0.60;9.60;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";90644;2;8;584;585;"19:17:24";5;0.00;4.60;5.00;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";90644;2;9;585;;"19:18:54";5;0.00;5.00;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;62;"705";92270;2;1;576;575;"19:36:00";9;7.66;0.00;7.66;1150;100.40;100.40;0.00;0.00;0;0;0;57600575
15;62;"705";92270;2;2;575;574;"19:37:54";9;0.22;0.00;7.88;834;100.40;100.40;0.00;0.00;0;0;0;57500574
15;62;"705";92270;2;3;574;451;"19:39:12";9;0.11;0.44;7.55;690;100.40;100.40;0.00;0.00;0;0;0;57400451
15;62;"705";92270;2;4;451;511;"19:40:48";9;1.44;4.55;4.44;478;100.40;100.40;0.00;0.00;0;0;0;45100511
15;62;"705";92270;2;5;511;512;"19:42:00";9;0.00;0.33;4.11;720;100.40;100.40;0.00;0.00;0;0;0;51100512
15;62;"705";92270;2;6;512;513;"19:43:12";9;0.22;0.22;4.11;968;100.40;100.40;0.00;0.00;0;0;0;51200513
15;62;"705";92270;2;7;513;584;"19:44:30";9;0.11;0.33;3.88;413;100.40;100.40;0.00;0.00;0;0;0;51300584
15;62;"705";92270;2;8;584;585;"19:45:18";9;0.00;1.66;2.22;650;100.40;100.40;0.00;0.00;0;0;0;58400585
15;62;"705";92270;2;9;585;;"19:46:48";9;0.00;2.22;;;100.40;100.40;0.00;0.00;0;0;0;58500000
15;61;"703";93894;2;1;585;584;"06:12:00";16;3.68;0.00;3.68;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;61;"703";93894;2;2;584;583;"06:13:24";16;3.87;0.00;7.56;1240;100.40;100.40;0.00;0.00;0;0;0;58400583
15;61;"703";93894;2;3;583;580;"06:15:54";16;2.12;0.00;9.68;529;100.40;100.40;0.00;0.00;0;0;0;58300580
15;61;"703";93894;2;4;580;581;"06:16:36";16;1.25;0.06;10.87;1133;100.40;100.40;0.00;0.00;0;0;0;58000581
15;61;"703";93894;2;5;581;582;"06:18:00";16;0.87;0.00;11.75;287;100.40;100.40;0.00;0.00;0;0;0;58100582
15;61;"703";93894;2;6;582;382;"06:18:36";16;0.93;0.00;12.68;382;100.40;100.40;0.00;0.00;0;0;0;58200382
15;61;"703";93894;2;7;382;380;"06:19:42";16;2.18;0.18;14.68;587;100.40;100.40;0.00;0.00;0;0;0;38200380
15;61;"703";93894;2;8;380;358;"06:20:54";16;1.12;1.43;14.37;2219;100.40;100.40;0.00;0.00;0;0;0;38000358
15;61;"703";93894;2;9;358;;"06:24:48";16;0.00;14.37;;;100.40;100.40;0.00;0.00;0;0;0;35800000
15;61;"703";93687;2;1;585;584;"06:27:00";9;3.66;0.00;3.66;580;100.40;100.40;0.00;0.00;0;0;0;58500584
15;61;"703";93687;2;2;584;583;"06:28:30";9;2.22;0.00;5.88;1240;100.40;100.40;0.00;0.00;0;0;0;58400583
15;61;"703";93687;2;3;583;580;"06:31:00";9;1.33;0.00;7.22;529;100.40;100.40;0.00;0.00;0;0;0;58300580
15;61;"703";93687;2;4;580;581;"06:31:42";9;3.77;0.00;11.00;1133;100.40;100.40;0.00;0.00;0;0;0;58000581
15;61;"703";93687;2;5;581;582;"06:33:18";9;1.66;0.00;12.66;287;100.40;100.40;0.00;0.00;0;0;0;58100582
15;61;"703";93687;2;6;582;382;"06:34:12";9;1.55;0.00;14.22;382;100.40;100.40;0.00;0.00;0;0;0;58200382
15;61;"703";93687;2;7;382;380;"06:35:24";9;4.77;0.44;18.55;587;100.40;100.40;0.00;0.00;0;0;0;38200380
